compound_id,smiles,activity_label,activity_value_um
CID-9549170,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N.O,inactive,
CID-3241072,CN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)OC,inactive,
CID-36339,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,inactive,
CID-5417210,CCOC1=CC=CC=C1OC2=COC3=C(C2=O)C=CC(=C3)O,inactive,
CID-2963653,CC(C)(C)CC(=O)NC(=S)NC1=C(C=C(C=C1)[N+](=O)[O-])OC,inactive,
CID-22548209,CCC(C(=O)OC)N1C=NC2=C(C1=O)OC3=CC=CC=C32,inactive,
CID-4683230,CC1=C(C(=O)N(N1)C(=S)N)N=NC2=CC(=CC=C2)Cl,inactive,
CID-135456329,C1=CC=C(C=C1)C2=NN3C(=CC(=O)NC3=N2)NC(=O)C4=CC=C(C=C4)Cl,inactive,
CID-2855347,CC1=C(C(NC(=O)N1)C2=CC(=C(C=C2)O)OC)C(=O)OCC3CCCCC3,inactive,
CID-135528052,C1CCN(CC1)C(CN=C2C3=CC=CC=C3S(=O)(=O)N2)C4=CC=CO4,inactive,
CID-6243867,CC(C(=O)ON=C(C1=CC=NC=C1)N)OC2=CC=C(C=C2)Br,inactive,
CID-2959216,CC(C)NC(=O)CC(C1=CC=CC=C1)C2=C(C=CC(=C2)Br)O,inactive,
CID-2302746,C1=CC=C(C=C1)NC(=O)NCC2=CC=CC3=CC=CC=C32,inactive,
CID-3211892,CCOC(=O)C1=CC=C(C=C1)N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CO3,inactive,
CID-2768996,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])O,inactive,
CID-2810291,CC(C)(C)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)OC)NC(=O)CSCC(=O)O,inactive,
CID-4220339,C1C2CC3CC1CC(C2)(C3)CC(=O)OCC(=O)NC4=C(C=C(C=N4)Cl)Cl,inactive,
CID-135465139,CC(C)CCN1CC(=C(C1=N)C2=NC3=CC=CC=C3N2)O,inactive,
CID-98146,C1C(C2=CC=CC=C2C1=O)C3=CC=CC=C3,inactive,
CID-3335155,CCCCNC(=O)C12CCC(C1(C)C)(C(=O)C2Br)C,inactive,
CID-1088744,CC1=CC=CC=C1NC(=O)COC(=O)C2=CN=CC=C2,inactive,
CID-1477391,CC1=C(N(C(=C1C#N)NC(=O)NC2=CC=CC=C2)CC3=CC=C(C=C3)OC)C,inactive,
CID-20860555,CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CS(=O)CC(=O)NC3CCCC3,inactive,
CID-20913962,CC1=CC2=C(C=C1S(=O)(=O)NC3=CC(=C(C=C3OC)OC)Cl)NC(=O)C(=O)N2,inactive,
CID-741253,CN1C(=C(C=N1)Cl)C(=O)NC2=NC3=C(S2)C=C(C=C3)Cl,inactive,
CID-2816582,COC1=CC=C(C=C1)C(=O)CSC2=NN=C3N2CCCN3C(=O)NC4=CC=CC=C4,inactive,
CID-2093008,C1CC2=C(C1)C=C(C=C2)NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4,inactive,
CID-866660,CCOC(=O)CSC1=NN=C(N1C)CNC(=O)C2=CC=CC(=C2)C,inactive,
CID-2805300,C1=CC=C2C(=C1)C=C(O2)C3=CC=NN3,inactive,
CID-1234251,CCOC1=CC=C(C=C1)N2C(=C3C(=NNC(=O)C3=N2)C)C,inactive,
CID-5310510,CC1=CC=C(C=C1)N2C3=C(C(=O)N(C=N3)CC4=CC=CC(=C4)C)N=N2,inactive,
CID-16413722,CC(=[N+](C)CCNS(=O)(=O)C1=CC=C(C=C1)Cl)NC2=CC=CC=C2OC.[I-],inactive,
CID-1477791,C1=CC=C(C=C1)C2=NC=CC(=N2)C3=CC=C(C=C3)N4C=NC5=CC=CC=C54,inactive,
CID-24856318,CC1(CC1)C(=O)N2CCC(CC2)(CC3CC(=NO3)C4=CC=C(C=C4)Cl)C(=O)NCC5CCCCC5,inactive,
CID-4883329,CC1=CC(=C(C=C1)NC(=O)CN2CCN(CC2)C3=CC=CC=N3)Cl,inactive,
CID-933525,C1CCC(C1)(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)C(=O)O,inactive,
CID-6489420,CC(C)N1C(=NN=C1SC)C2CCCN(C2)CC(=O)NC3=CC=CC=C3N4CCOCC4,inactive,
CID-135412163,COC1=C(C=CC(=C1)C=NNC(=O)C2=CC=NC=C2)O,inactive,
CID-934117,C1CCN(C1)C2=NC(=O)C(=CC3=C(NN=C3)C4=CC=CC=C4)S2,inactive,
CID-16189755,COC1=C(C=CC(=C1)CNCCNC(=O)C2=NON=C2N)OCC3=CN=C(C=C3)Cl.Cl,inactive,
CID-651120,CC1=CC=C(C=C1)S(=O)(=O)CN2C(=NN=N2)C(C)N3CCN(CC3)C(=O)C4=CC=CO4,inactive,
CID-1084167,COC(=O)C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,inactive,
CID-2434101,COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)COC(=O)C3=COCCO3,inactive,
CID-16188555,CC1=C(SC=C1)C2=NC(=C(O2)C)CN3CCCC3C4=CC(=CC=C4)OC,inactive,
CID-653964,COC1=CC=C(C=C1)NC(=O)N2CCC(CC2)C3=NC(=NO3)C4=CC=CS4,inactive,
CID-135623713,CC1CCN(CC1)C2=NC3=C(N2C4C(C(C(O4)CO)O)O)N=C(NC3=O)N,inactive,
CID-649882,C1CC(OC1)CNC(=O)CN(CC2CCCO2)C(=O)CCC(=O)NC3=NC=CS3,inactive,
CID-645445,CC1=NC2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCCC4,inactive,
CID-5309265,CC(C)C1=CC=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CN=CN3,inactive,
CID-135512247,C1C(=NNC(=NCC2=CC=CC=C2)S1)C3=CC4=CC=CC=C4O3,inactive,
CID-4900445,CC1CCCCC1NC(=O)C2=CC3=C(N2CCCOC)N=C4C(=CC=CN4C3=O)C,inactive,
CID-3729095,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(C(=N2)CCC(=O)O)C,inactive,
CID-970843,CN(C1=CC=CC=C1C(=O)N2CCC3=CC=CC=C3C2)S(=O)(=O)C,inactive,
CID-12006181,C1COC(N1S(=O)(=O)C2=CC=C(C=C2)F)CNC(=O)C(=O)NCC3=CC=CO3,inactive,
CID-22510995,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=C(C4=CC=CC=C4O3)NC(=O)CC5=CC(=CC=C5)OC,inactive,
CID-2933095,CC(C(=O)NCCCCC1=CC=CC=C1)OC2=CC(=CC=C2)Cl,inactive,
CID-2029949,C1=CC=C(C=C1)OCCCC2=NC(=NO2)C3=CC=CC=N3,inactive,
CID-135452219,COC1=CC=C(C=C1)N2C(=O)C=C(N=C2SCC(=O)N3CCOCC3)O,inactive,
CID-2934294,CC(C(=O)NC1=CC2=CC=CC=C2C=C1)OC3=CC=C(C=C3)F,inactive,
CID-3118893,C1=CC=C(C(=C1)C(=O)NCCCNC2=C(C=C(C=C2)[N+](=O)[O-])Cl)F,inactive,
CID-1017169,COC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)O)Br)OCC3=CC=CC=C3F,inactive,
CID-2950402,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)N2CCN(CC2)C3=CC=CC=C3OC,inactive,
CID-5300097,CCOC1=CC(=CC(=C1OCC)OCC)C(=O)NC2=CC(=CC=C2)OCC(=O)N3CCOCC3,inactive,
CID-3153853,CC(C)OC1=CC=C(C=C1)N2CC(CC2=O)C(=O)OCC(=O)NC3=CC=C(C=C3)OC,inactive,
CID-2215567,CCCCC1=NN=C(S1)NC(=O)CSC2=NC(=O)C=C(N2C3=CC=CC(=C3)C)N,inactive,
CID-5389866,CN(C)CCCN1C(C(=C(C2=CC=NC=C2)O)C(=O)C1=O)C3=CC(=CC=C3)Br,inactive,
CID-4518002,CCN(CC)C1=C(C=C(C=C1)NC(=O)C2=CC=CC(=C2)C)S(=O)(=O)NC3=CC=CC=C3OC,inactive,
CID-763989,CC1=CC(=C(C(=C1)O)C(=O)CC2=CSC(=N2)C)O,inactive,
CID-9208099,COC1=CC=CC(=C1)CNC2=NC(=NC3=CC=CC=C32)C(F)(F)F,inactive,
CID-24789436,CC1=CC=C(C=C1)S(=O)(=O)N2CC(=NN=C(N)N)C2,inactive,
CID-2811560,CC(C)(CC(=O)NC1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=CS3)CC(=O)O,inactive,
CID-16189224,CC1=CC=CC=C1CC2(CCCN(C2)C(=O)CSC)CO,inactive,
CID-1242287,CN(C)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CS4,inactive,
CID-23603610,CC1CCC(CC1)NC(=O)CN2C3=C(C=C(C=C3)S(=O)(=O)N4CCCC4)OC2=O,inactive,
CID-3327151,CCOC(=O)CN(C#N)C1=NC(=NC(=N1)N(C)C)N(C)C,inactive,
CID-646008,C1CC2=C(C1)SC3=NC=NC(=C23)NC(=O)C4=CC=CO4,inactive,
CID-2085904,C=CCN1C(=NN=C1SCC(=O)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C3=CC=CC=C3F,inactive,
CID-881992,COC1=CC(=CC(=C1OCC2=CC=C(C=C2)Cl)CC=C)C=O,inactive,
CID-2323301,C1CC(=C(C2=NC3=CC=CC=C3C(=O)N2C1)C#N)O,inactive,
CID-3236197,C1CN(C(=O)N1CC2=CC=CC=C2F)CC(=O)NCC3=CC=CS3,inactive,
CID-2940569,C1COCCN1CCNC(=O)CC23CC4CC(C2)CC(C4)C3,inactive,
CID-1094110,CS(=O)(=O)NC1=NN=C(S1)CCC2=CC=CC=C2,inactive,
CID-1835917,C1COCCN1C(=O)C(=CC2=CN=CC=C2)NC(=O)C3=CC=CC=C3F,inactive,
CID-2805655,C1CSCC1NC(=O)C2=CC(=CC=C2)Cl,inactive,
CID-4831653,CCN(CC)C1=CC=C(C=C1)NC(=O)CN2C3=CC=CC=C3N=C2C(C)NC(=O)C4=CC=C(C=C4)C,inactive,
CID-5001789,CC1=C(C=C(C=C1)NC(=O)C2CC3=CC=CC=C3CN2C(=O)C4=CC=CO4)S(=O)(=O)N(C)C,inactive,
CID-6603499,CC(CN1CCN(CC1)C)OC(=O)C2=CC(=C(C=C2)OC)OC.Cl,inactive,
CID-1072346,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)SCC(=O)NC4=NC=CS4,inactive,
CID-3238917,CC1=CC=C(C=C1)CN2C(=NC3=C2C(=O)NC(=O)N3C)CN4CCOCC4,inactive,
CID-9562864,COC1=CC(=CC(=C1OC)OC)C=NNC(=S)NC2=CN=CC=C2,inactive,
CID-2858584,CN1C(=O)CC(C1=O)NCC2=CC=C(C=C2)OC,inactive,
CID-2226190,COC1=CC=CC=C1NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4CC4,inactive,
CID-2190284,C1CCN(CC1)C(=S)NCCC2=CC=CC=C2,inactive,
CID-9627927,CC(C)C1=C(N=NN1C2=NON=C2N)C(=O)NN=C(C)C3=CC4=CC=CC=C4C=C3,inactive,
CID-6228345,CCC1=CC2=C(C=C1O)OC(=O)C=C2CN3CCN(CC3)CC4=CC=CC=C4,inactive,
CID-758548,C1COCCN1CC(=O)NC2=CC=C(C=C2)Cl,inactive,
CID-5534431,COC1=CC=C(C=C1)C=NNC(=O)CCN2C=NC(=C2C3=CC=CC=C3)C4=CC=CC=C4,inactive,
CID-961916,CC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)N(C)C)C)C,inactive,
CID-2562177,CC(C)C1=NN=C(N1N)SCC(=O)N2CCC3=CC=CC=C32,inactive,
CID-663155,CCC1=CC=CC(=C1NC(=O)CSC2=NN=C(N2N)C3=CC=CO3)C,inactive,
CID-1204381,C1COCCN1C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],inactive,
CID-901348,C1=CC=C(C=C1)C2=NN=C3N2C4=CC=CC=C4NC3=O,inactive,
CID-2859481,CC1CC(=CC(C1CN(CCC[N+](C)(C)C)C(=O)NC2=CC=CC=C2)C)C.[I-],inactive,
CID-2897529,CC(C(=O)NC1=CC2=C(C=C1)OCO2)SCC3=CC=CC=C3,inactive,
CID-2996944,C1CN(CCN1C2CC(=O)N(C2=O)C3=CC4=C(C=C3)OCO4)C5=CC=C(C=C5)F,inactive,
CID-5310264,COC1=CC=CC(=C1)C(=O)NCC(C2=CN=CC=C2)N3CCN(CC3)C4=CC=CC=C4OC,inactive,
CID-2891989,CSC1=CC=C(C=C1)C2C(CCC(=O)N2)[N+](=O)[O-],inactive,
CID-645409,CCOC(=O)C1=CC(=CC=C1)NC(=O)CCN2C3=CC=CC=C3N=N2,inactive,
CID-404643,C1=CC=C(C=C1)C2C(=C(NC3=NC=NN23)N)C#N,inactive,
CID-20865610,CC1CCCN(C1)CCCNC(=O)C2=CC3=C(S2)C4=C(C=CC(=C4)C)OC3=O,inactive,
CID-9563343,COC1=CC=C(C=C1)C(=O)NN=CC(=O)C2=CC=CC=C2,inactive,
CID-2301201,CN(CC(=O)NCCC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)Br,inactive,
CID-3176048,CN(C)CCCNC(=S)N(CCCN(C)C)CC1=CC2=CC3=C(C=C2NC1=O)OCO3,inactive,
CID-3240627,C1OC2=C(O1)C=C(C=C2)C3NC4=CC=CC=C4C(=O)N3O,inactive,
CID-3240842,COC1=CC(=C(C=C1)CN2C(C3=CC=CC=C3C2=O)C(=O)NCC4CCCO4)OC,inactive,
CID-3242319,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)C4=CN=CN4,inactive,
CID-9565790,C1=CC=C(C=C1)C2=CN(C(=S)N2)N=CC3=CC=C(C=C3)Br,inactive,
CID-2952918,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=CC=C3O)NCC4=CC=CO4.Cl,inactive,
CID-1485773,COC1=C(C=C(C=C1)CNC(=O)CN2C=NC=N2)OC,inactive,
CID-2813457,CC1=CN2C=C(N=C2C=C1)C3=CC=C(S3)C4=CC=CC=N4,inactive,
CID-751278,CC1CCN(CC1)C(=S)C2=CC=C(C=C2)O,inactive,
CID-886156,CCC1=CC2=C(C=C1OCC(=O)C)OC(=O)C=C2C3=CC=CC=C3,inactive,
CID-20940258,CC1=C(N(C2=C1C=C(C=C2)C(=O)NCCCN3CCOCC3)CC4=CC=C(C=C4)Cl)C,inactive,
CID-838793,COC1=C(C=C(C=C1)C=C2COC3=CC=CC=C3C2=O)OC,inactive,
CID-11958815,COCCNC(=O)C1CC(=NO1)C2=CC=CC=C2[N+](=O)[O-],inactive,
CID-16197061,C1C(C=C(OC1OCCCCO)C(=O)N)C2=CC=C(C=C2)C(F)(F)F,inactive,
CID-5049117,C1CCC(C1)CC(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C#N,inactive,
CID-2998407,CC1CCCC(C1C)NS(=O)(=O)C2=CC3=C(C=C2)OCCO3,inactive,
CID-2329138,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCCC3=CNC4=CC=CC=C43,inactive,
CID-1486494,CC1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2CC(=O)NC4=CC=C(C=C4)Cl,inactive,
CID-11834429,C1CN(CCC1NC(=O)COC2=CC=CC=C2F)CC3=CC=CC=C3.Cl,inactive,
CID-1284323,CCN(CC)C(=O)C1=C(N(N=C1)C2=CC=CC=C2)NC(=O)C3=CC=CO3,inactive,
CID-4881616,CN(C)C(CNC(=O)C1=CC=C(C=C1)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,inactive,
CID-974897,CC(C)NS(=O)(=O)C1=C(C=CC(=C1)C(=O)O)Cl,inactive,
CID-20939971,CC1=C(NC2=C1C=C(C=C2)C(=O)NCCCN3CCOCC3)C,inactive,
CID-23723410,CC1=C(N=C(O1)C2=CC=C(C=C2)C3=CC=CC=C3)CN(CCOC)C(C)C,inactive,
CID-82047,C1=CC(=C(C=C1S(=O)(=O)C2=CC(=C(C=C2)O)N)N)O,inactive,
CID-2954636,CC1=CC=C(C=C1)C2=NN(C(=N2)N)C(=O)C3=CN=CC=C3,inactive,
CID-933382,COC1=C(C=C(C=C1)C(=O)OC2CC3CCC(C2)N3O)OC,inactive,
CID-3237180,C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(O)P(=O)(O)O,inactive,
CID-1725836,CC1CCN(CC1)C2=NC(=O)C(=CC3=CC=C(C=C3)O)S2,inactive,
CID-1548294,C1=CC=C(C(=C1)C(=O)NCCC2=C(NC3=C2C=C(C=C3)Cl)C(=O)O)C(=O)O,inactive,
CID-978194,COC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)F)Cl,inactive,
CID-5498466,CC(=O)C1=CC(=CC=C1)NC(=O)CON=C2CCCC3=NON=C32,inactive,
CID-2991219,CCC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Br)F,inactive,
CID-2293901,CC1=CC=C(C=C1)SCCNC(=O)C(CO)(CO)CO,inactive,
CID-5309468,CCOC1=CC=C(C=C1)N(CC(=O)NCC2=CC=CS2)S(=O)(=O)C3=C(ON=C3C)C,inactive,
CID-2220968,CC1=CC=NN1CCCNC(=O)C2=CC(=NC3=C2C=CC(=C3C)Cl)C4=CC=CC=N4,inactive,
CID-885660,C1=COC(=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC=CS3)Cl,inactive,
CID-16193014,CC1=CC=C(C=C1)CN=C2C(=NN(N2O)C3=CC=C(C=C3)Cl)[N+](=O)[O-],inactive,
CID-16197090,CCOC1C(C(C=C(O1)C(=O)NCC#C)C2=CC=C(C=C2)Br)CCCO,inactive,
CID-3206905,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC2=CC3=C(C=C2)OCO3)CC(=O)NC(C)(C)C,inactive,
CID-1790575,C1=CC=C(C=C1)CCC(=O)NNC(=S)NC(=O)C2=CC=CC=C2,inactive,
CID-2679232,CC1=CSC(=N1)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCC3,inactive,
CID-6458297,COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NCC3=CN=CC=C3)OC,inactive,
CID-755776,C1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=CC=C2F,inactive,
CID-16192056,C1CN(CCC1(CC2=CC=CC=C2Cl)CO)CC=CC3=CC=CC=C3,inactive,
CID-2055778,COC(=O)C1=CC=C(O1)COC2=CC3=C(C=C2)C4=C(CCC4)C(=O)O3,inactive,
CID-16745839,CC1=C(C=C(C=C1)CC2C(=O)NC(=C(C#N)C(=O)C)S2)Cl,inactive,
CID-654871,CCOC1=CC=C(C=C1)C2=CN(C=N2)CCC#N,inactive,
CID-3683918,CC1=CSC(=N1)SCC2=CC=C(C=C2)C(=O)O,inactive,
CID-1303546,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)F)F)S(=O)(=O)C3=CC=CC=C3,inactive,
CID-24790227,CC(C1=NOC=C1)N(C)C(=O)C2=CC3=C(C=C2)N=C(O3)CC4=CC=C(C=C4)OC,inactive,
CID-22519165,CCC1=CC=C(C=C1)NC(=O)C2=CC(=CN2C)S(=O)(=O)N3CCC4=CC=CC=C43,inactive,
CID-16804877,CC1=CC(=CC2=C1NC(=O)C=C2C)S(=O)(=O)NC3=CC=C(C=C3)O,inactive,
CID-4531782,CC(C)CCNC(=O)C1CC(=O)N(C1)C2CCCC2,inactive,
CID-16194915,C1=CC(=CN=C1)CSC2=NN=C3N2N=C(C=C3)C4=CC=CO4,inactive,
CID-1082750,CC1=CC=C(C=C1)N2C=NC3=C(C2=O)C(=CS3)C4=CC(=C(C=C4)OC)OC,inactive,
CID-661261,CN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3NC(=O)C4=CC=CO4,inactive,
CID-2106737,COC(=O)CNC(=O)COC(=O)C1=C(C(=CC(=C1)Cl)Cl)N,inactive,
CID-1068729,C1COCCN1C2=NC(=NC(=N2)NCC3=CC=CC=C3)N4CCOCC4,inactive,
CID-23723985,CN(C1CCCN(C1)CC2=CC=CC=C2F)C(=O)C3=CC=NC=C3,inactive,
CID-5308636,CC1=C(C=C(C=C1)F)NC2=CC(=NC3=NC=NN23)C,inactive,
CID-5096953,CN(C)C(=O)C1CC2=CC=CC=C2CN1S(=O)(=O)C3=CC=CS3,inactive,
CID-2106208,CC1=CC(=CC=C1)S(=O)(=O)NNC(=O)CC2=CC=CN2C,inactive,
CID-306464,C1=CC=C(C(=C1)NC(=O)NCC2=CC=NC=C2)Cl,inactive,
CID-1541643,CCOC(=O)C1=CC=C(C=C1)CNC(=O)CSC2=NN=C(O2)C3=CC=NC=C3,inactive,
CID-789173,C1=CC=C(C=C1)CNC(=O)C2=C(C=C(C=C2)Cl)[N+](=O)[O-],inactive,
CID-891743,CC1=NC(=CS1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)F,inactive,
CID-6459719,CC1=CC(=C(C=C1)O)NC(=O)CSC2=NNC(=N2)C3=CC=CC=C3,inactive,
CID-666650,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)CN3CCN(CC3)C(=O)C4=CC=CO4)CC5=CC(=CC=C5)Cl,inactive,
CID-16261541,C1CCN(C1)C2=CC=CC=C2NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4,inactive,
CID-16188654,COC1=C(C=C(C=C1)CC2=NOC(=N2)CN3CCC(CC3)C4=CC=NC=C4)OC,inactive,
CID-24791657,CCN(CCN1C=CC=N1)C(=O)C2=CC3=C(C=C2)N=C(O3)CC4=CC=C(C=C4)OC,inactive,
CID-16009453,CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCCC(C3)C(=O)N4CCN(CC4)C5=CC=C(C=C5)OC)OC1=O,inactive,
CID-16190245,COC(=O)C1=CC=CC(=C1)C(=O)N2CCCC(C2)CNC(=O)C3=CC=CC=C3Cl,inactive,
CID-2411780,COC1=CC(=CC(=C1OC)OC)CC(=O)OCC(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])Cl,inactive,
CID-2737153,CCOC(=O)C1=CN=C(N=C1C(F)(F)F)N,inactive,
CID-3809123,CC(C)[N+]1=C2C=CC=CC=C2SC13C(=CC(=[N+]([O-])[O-])C=C3[N+](=O)[O-])[N+](=O)[O-],inactive,
CID-1513374,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC(=NC(=N3)N4C=CN=C4)N5C=CN=C5,inactive,
CID-12006179,C1COC(N1S(=O)(=O)C2=CC=CS2)CNC(=O)C(=O)NCC3=CC=C(C=C3)Cl,inactive,
CID-2850489,CCCCN=CC1=C(C2=C(S1)C=CC(=C2)OCC)O,inactive,
CID-12005275,CC1=CC=C(C=C1)C2=C(OC(=O)C3=CC=CC=C32)C(=O)NCC4=CC=C(C=C4)F,inactive,
CID-3245207,C1C(ON=C1C2=CC=C(C=C2)F)C(=O)NCC3=CN=CC=C3,inactive,
CID-737178,C1=CC=C(C(=C1)C(=O)O)SCC(=O)C2=CC=C(C=C2)Cl,inactive,
CID-5143769,CC1=CC=C(C=C1)C2CC2C(=O)NNC(=S)NC3=CC=C(C=C3)OC,inactive,
CID-1449718,CC1=C(C=C(C=C1)N2C(=NN=N2)SCC(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F)C,inactive,
CID-12005960,C1COCCC1(C2=CC=CS2)C(=O)N3CCN(CC3)C4=CC=CC=C4,inactive,
CID-849719,CC1=CC(=C(C(=C1)C)C2=NOC(=C2C(=O)OC)C(=O)OC)C,inactive,
CID-1293631,C1CN(CC2=CC=CC=C21)C(=O)CN(C3=CC(=CC=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)Cl,inactive,
CID-1967488,CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(NC3=CC=CC=C32)C(=O)O)C,inactive,
CID-6873460,CC1=CC=C(C=C1)S(=O)(=O)NN=CC2=C(N(N=C2)C)C,inactive,
CID-1010937,C1CN(CCN(C1)C(=O)C=CC2=CC=CC=C2Cl)C(=O)C=CC3=CC=CC=C3Cl,inactive,
CID-1301621,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)CCCC(=O)O,inactive,
CID-2838224,CCN(CC)C(=O)C1CCCN(C1)CC2=CC(=C(C=C2)F)F,inactive,
CID-8035452,CCCCOC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)N3C=NN=N3)OC,inactive,
CID-12004680,CC1=C(C=C(C=C1)NC(=O)C(C)[N+]2=CC=CC=C2)[N+](=O)[O-].[Br-],inactive,
CID-2928840,CC12CC3(CC(C1)(CC(C2)(C3)NC(=O)N4CCCC4)C)C,inactive,
CID-22519080,CC1=CC(=C(C=C1)C)NC(=O)C2=CC(=CN2C)S(=O)(=O)N3CCOCC3,inactive,
CID-24817850,CC1=C(N2C=CC=CC2=N1)CN(C)C(=O)C3CCC(=O)N(C3)CC4=CC(=CC=C4)F,inactive,
CID-795026,C1=CC2=C(C=C1N=CC3=C(C=CC(=C3)Br)O)C=NN2,inactive,
CID-655180,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C3=NOC(=N3)C4CCCN(C4)C(=O)CC5=CC=CS5,inactive,
CID-6569556,CCC1=CC(=O)OC2=C1C(=CC(=C2)C)OCC(=O)N3CCCC3C(=O)O,inactive,
CID-9587091,CC1=C(C=C(C=C1)OCC(=O)ON=C(C2=CC=CC=N2)N)C,inactive,
CID-2224723,C1OC2=C(O1)C=C(C(=C2)COC3=CC=C(C=C3)C4=NNN=N4)Br,inactive,
CID-685929,CC1=C(C(=NC(=C1Cl)C)Cl)S(=O)(=O)N,inactive,
CID-652797,CC1=NC2=NC3=CC=CC=C3N2C(=C1)N4CCN(CC4)C5=CC=CC=C5,inactive,
CID-1479456,CC1=NC(=CC(=N1)NCC2=C(C=C(C=C2)Cl)Cl)CS(=O)C3=CC=C(C=C3)Cl,inactive,
CID-4151364,CC1(CC2=C(C=C(C(=O)N2C3=CC=CC=C3)C(=O)NNC4=CC=CC=C4)C(=O)C1)C,inactive,
CID-2032322,CCN(CC)CCCNC1=C2C3=C(CN(CC3)C)SC2=NC(=N1)SC,inactive,
CID-4617025,C1CCC2=C(C1)C=CC(=C2)C3=NN=C(O3)NC(=O)C4=C(C=C(C=C4)Cl)Cl,inactive,
CID-648734,CN(C1=NN=C(S1)C2=CC(=CC=C2)OC)C(=O)C3=CC=NO3,inactive,
CID-6465362,CCCNC(=O)NC1CCCC2=CC=CC=C12,inactive,
CID-2236875,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)NC(=O)C,inactive,
CID-24789509,CC1=CC(=C(C=C1)NC(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3)Br,inactive,
CID-16195137,CC1=CC=C(O1)C2N3CCCC3C(=O)N2C4=CC=C(C=C4)OC,inactive,
CID-1924732,CC1=CC(=NO1)NC(=O)NC(C)(C(F)(F)F)C(F)(F)F,inactive,
CID-135426866,C1=CC2=C(C=C(C=C2)O)N=C1,inactive,
CID-24747726,CCN(CC)CCN1C=NC2=C1C(=O)NC(=O)N2CC3=CC=CC=C3.Cl,inactive,
